cts,date,Gyroscope (z) [rad/s],Gyroscope (x) [rad/s],Gyroscope (y) [rad/s],temperature [°C]
91793.19402985042,2025-01-28T18:33:21.977Z,-0.009584664536741214,0.12406815761448349,-0.013844515441959531,25
91798.1741293529,2025-01-28T18:33:21.982Z,-0.021299254526091587,0.15175718849840256,-0.002129925452609159,25
91803.15422885539,2025-01-28T18:33:21.987Z,-0.03248136315228967,0.17199148029818956,0.007454739084132056,25
91808.13432835788,2025-01-28T18:33:21.992Z,-0.04153354632587859,0.18317358892438765,0.007454739084132056,25
91813.11442786036,2025-01-28T18:33:21.997Z,-0.04845580404685836,0.1805111821086262,0.010649627263045794,25
91818.09452736285,2025-01-28T18:33:22.003Z,-0.054313099041533544,0.16932907348242812,0.012247071352502662,25
91823.07462686533,2025-01-28T18:33:22.008Z,-0.05910543130990415,0.1538871139510117,0.01437699680511182,25
91828.05472636782,2025-01-28T18:33:22.013Z,-0.05750798722044728,0.13791267305644303,0.012247071352502662,25
91833.0348258703,2025-01-28T18:33:22.018Z,-0.04153354632587859,0.12673056443024494,0.009584664536741214,25
91838.01492537279,2025-01-28T18:33:22.023Z,-0.01703940362087327,0.11767838125665601,0.005857294994675187,25
91842.99502487527,2025-01-28T18:33:22.029Z,0.012247071352502662,0.10170394036208733,0.004792332268370607,25
91847.97512437776,2025-01-28T18:33:22.034Z,0.039403620873269436,0.09318423855165069,0.005324813631522897,25
91852.95522388024,2025-01-28T18:33:22.039Z,0.06389776357827476,0.08626198083067092,0.010117145899893504,25
91857.93532338273,2025-01-28T18:33:22.044Z,0.0825346112886049,0.07933972310969116,0.01757188498402556,25
91862.91542288521,2025-01-28T18:33:22.049Z,0.09744408945686901,0.07827476038338659,0.021831735889243878,25
91867.8955223877,2025-01-28T18:33:22.055Z,0.11235356762513313,0.08413205537806177,0.025026624068157616,25
91872.87562189018,2025-01-28T18:33:22.060Z,0.1288604898828541,0.08732694355697551,0.027156549520766772,25
91877.85572139267,2025-01-28T18:33:22.065Z,0.1299254526091587,0.09371671991480299,0.03141640042598509,25
91882.83582089515,2025-01-28T18:33:22.070Z,0.1235356762513312,0.09584664536741214,0.0362087326943557,25
91887.81592039764,2025-01-28T18:33:22.075Z,0.11501597444089456,0.10063897763578275,0.03514376996805112,25
91892.79601990012,2025-01-28T18:33:22.081Z,0.1033013844515442,0.10010649627263046,0.03194888178913738,25
91897.77611940261,2025-01-28T18:33:22.086Z,0.09211927582534611,0.1027689030883919,0.027689030883919063,25
91902.7562189051,2025-01-28T18:33:22.091Z,0.07454739084132056,0.10063897763578275,0.022896698615548456,25
91907.73631840758,2025-01-28T18:33:22.096Z,0.05218317358892439,0.10223642172523961,0.019701810436634718,25
91912.71641791007,2025-01-28T18:33:22.101Z,0.029286474973375932,0.1027689030883919,0.01597444089456869,25
91917.69651741255,2025-01-28T18:33:22.107Z,0.0026624068157614484,0.10010649627263046,0.01703940362087327,25
91922.67661691504,2025-01-28T18:33:22.112Z,-0.021831735889243878,0.09318423855165069,0.022896698615548456,25
91927.65671641752,2025-01-28T18:33:22.117Z,-0.051118210862619806,0.09105431309904154,0.02875399361022364,25
91932.63681592,2025-01-28T18:33:22.122Z,-0.07827476038338659,0.09531416400425985,0.029286474973375932,25
91937.61691542249,2025-01-28T18:33:22.127Z,-0.09424920127795527,0.10063897763578275,0.021299254526091587,25
91942.59701492498,2025-01-28T18:33:22.133Z,-0.10489882854100106,0.10649627263045794,0.013844515441959531,25
91947.57711442746,2025-01-28T18:33:22.138Z,-0.1134185303514377,0.11182108626198083,0.007987220447284345,25
91952.55721392995,2025-01-28T18:33:22.143Z,-0.11767838125665601,0.1134185303514377,0.0010649627263045794,25
91957.53731343243,2025-01-28T18:33:22.148Z,-0.11501597444089456,0.11075612353567625,-0.004259850905218318,25
91962.51741293492,2025-01-28T18:33:22.153Z,-0.11501597444089456,0.10436634717784878,-0.009052183173588925,25
91967.4975124374,2025-01-28T18:33:22.159Z,-0.11501597444089456,0.0926517571884984,-0.011182108626198083,25
91972.47761193989,2025-01-28T18:33:22.164Z,-0.11554845580404687,0.0777422790202343,-0.012247071352502662,25
91977.45771144237,2025-01-28T18:33:22.169Z,-0.11448349307774228,0.06496272630457935,-0.011182108626198083,25
91982.43781094486,2025-01-28T18:33:22.174Z,-0.11075612353567625,0.056975505857294995,-0.007454739084132056,25
91987.41791044734,2025-01-28T18:33:22.179Z,-0.10436634717784878,0.05218317358892439,-0.010649627263045794,25
91992.39800994983,2025-01-28T18:33:22.185Z,-0.09158679446219382,0.051118210862619806,-0.01650692225772098,25
91997.37810945231,2025-01-28T18:33:22.190Z,-0.07348242811501597,0.05484558040468584,-0.023961661341853034,25
92002.3582089548,2025-01-28T18:33:22.195Z,-0.06283280085197018,0.05591054313099041,-0.03248136315228967,25
92007.33830845729,2025-01-28T18:33:22.200Z,-0.0617678381256656,0.058040468583599576,-0.03727369542066028,25
92012.31840795977,2025-01-28T18:33:22.205Z,-0.06017039403620873,0.05378061767838126,-0.0362087326943557,25
92017.29850746226,2025-01-28T18:33:22.211Z,-0.05378061767838126,0.04845580404685836,-0.03141640042598509,25
92022.27860696474,2025-01-28T18:33:22.216Z,-0.04845580404685836,0.04472843450479233,-0.02875399361022364,25
92027.25870646723,2025-01-28T18:33:22.221Z,-0.04792332268370607,0.041001064962726305,-0.026624068157614485,25
92032.23880596971,2025-01-28T18:33:22.226Z,-0.04419595314164004,0.043663471778487756,-0.027156549520766772,25
92037.2189054722,2025-01-28T18:33:22.231Z,-0.03407880724174654,0.04952076677316294,-0.03035143769968051,25
92042.19900497468,2025-01-28T18:33:22.237Z,-0.025026624068157616,0.05324813631522897,-0.03248136315228967,25
92047.17910447717,2025-01-28T18:33:22.242Z,-0.01757188498402556,0.06017039403620873,-0.03301384451544196,25
92052.15920397965,2025-01-28T18:33:22.247Z,-0.014909478168264111,0.06549520766773163,-0.03035143769968051,25
92057.13930348214,2025-01-28T18:33:22.252Z,-0.01597444089456869,0.06602768903088392,-0.019701810436634718,25
